boq_name,brand,catalogue_code_dynamic,catalogue_series_dynamic,category,color,countries,default_image,dimensions,hsn_code,id,images,is_preferred,item_class,item_name,item_style,item_type,length1,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,thickness,type,unit,vendor_brand_dynamic,width,model_3d,material_dynamic,us_dimensions,us_specifications,Selling Price
TILE CARPET DESIGN 1 - Strata,Euronics,SR02+SR03,Strata,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/203542c8-83a0-4433-83d1-8ab77cbf95a4,500mm (L) x 500mm (W) x 8.5mm (T),57023110,e4c9b2d6-b5ea-4385-83aa-eed47da906f9,"https://s3-dms-prod.flipspaces.app/306f9154-c316-41fc-938f-cc4c853bca8e,https://s3-dms-prod.flipspaces.app/02669fd0-17f3-4df8-8bcf-2c6da07ea46f",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-184220,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Strata SR02+SR03 Strata Design 28 500mm (L) x 500mm (W) x 8.5mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/10”.
 
 Stitches: 8 /in.
 
 Pile height : 4.5 mm – 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 780GSM.
 
 Size : 50 cm x 50 cm.
 
 Backing: PVC with fibreglass.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,8.5,Nylon,SQFT,Design 28,500,,,,,235
TILE CARPET DESIGN 1 - Aura,Euronics,AHS1503B+AHS1502G,Aura,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/157eed92-fd80-4931-8a08-5693f4ed625f,1000mm (L) x 250mm (W) x 7mm (T),57023110,44edf98f-ae3e-4282-97e9-0b63d26744c5,"https://s3-dms-prod.flipspaces.app/0ce9e643-5f46-4091-a572-794ac41b8228,https://s3-dms-prod.flipspaces.app/79ef1f88-c5ea-45a0-9b5d-7d0624ff3bb7",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-678008,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Aura AHS1503B+AHS1502G Aura Design 27 1000mm (L) x 250mm (W) x 7mm (T),,"Construction :Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/10 Inch.
 
 Stitches per inch : 10.
 
 Pile height : 2.5 mm – 6.5 mm.
 
 Tufted Pile GSM: 645 GSM.
 
 Backing : PVC.
 
 Size : 25cm x 1000cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7,Nylon,SQFT,Design 27,250,,,,,180
TILE CARPET DESIGN 3 - Pulse,Euronics,P604K+P602G+P601LG,Pulse,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/e987fcab-4fe9-451a-ba7c-f32cd9399ebd,500mm (L) x 500mm (W) x 5mm (T),57023110,e1087359-a689-439b-b8a8-ca2a0b687fe3,"https://s3-dms-prod.flipspaces.app/b130e7ea-c0cf-488c-9c3e-d543d4501e26,https://s3-dms-prod.flipspaces.app/1ca98cb4-9372-4eba-bb6a-cf2db73a4296,https://s3-dms-prod.flipspaces.app/52a59863-1e96-46b9-9b41-12e0948d4770",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-248181,FLOORING TEXTILE FLOORING CARPET DESIGN PP Euronics TILE CARPET DESIGN 3 - Pulse P604K+P602G+P601LG Pulse Design 3 500mm (L) x 500mm (W) x 5mm (T),,"Description : Pulse.
 
 Construction : Level Loop.
 
 Face yarn : 100% Solution Dyed PP.
 
 Gauge : 1/10 inch.
 
 Stitches per inch : 12.
 
 Pile height : 3.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 610 g/m².
 
 Backing : BITUMEN.
 
 Size : 50cm x 50cm.
 
 Packing : 20 pieces/carton(53.8 sqft).
 
 Flammability : Passes (ASTM E648).
 
 Smoke Density : Passes (ASTM E662).",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 3,500,,,,,90
TILE CARPET DESIGN 2 - Pulse,Euronics,P604K+P602G+P601LG,Pulse,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/1e3ef85e-4ac3-4a43-824d-b2565f556392,500mm (L) x 500mm (W) x 5mm (T),57023110,db942191-2630-45a8-8045-49582c134dd5,"https://s3-dms-prod.flipspaces.app/b130e7ea-c0cf-488c-9c3e-d543d4501e26,https://s3-dms-prod.flipspaces.app/1ca98cb4-9372-4eba-bb6a-cf2db73a4296,https://s3-dms-prod.flipspaces.app/52a59863-1e96-46b9-9b41-12e0948d4770",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-714384,FLOORING TEXTILE FLOORING CARPET DESIGN PP Euronics TILE CARPET DESIGN 2 - Pulse P604K+P602G+P601LG Pulse Design 2 500mm (L) x 500mm (W) x 5mm (T),,"Description : Pulse.
 
 Construction : Level Loop.
 
 Face yarn : 100% Solution Dyed PP.
 
 Gauge : 1/10 inch.
 
 Stitches per inch : 12.
 
 Pile height : 3.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 610 g/m².
 
 Backing : BITUMEN.
 
 Size : 50cm x 50cm.
 
 Packing : 20 pieces/carton(53.8 sqft).
 
 Flammability : Passes (ASTM E648).
 
 Smoke Density : Passes (ASTM E662).",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 2,500,,,,,90
TILE CARPET DESIGN 1 - Pulse,Euronics,P604K+P602G+P601LG,Pulse,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/190b3436-e47f-4b27-af66-a1f069d714f7,500mm (L) x 500mm (W) x 5mm (T),57023110,8530fa31-09a9-4a92-a754-ab7b5d4dc534,"https://s3-dms-prod.flipspaces.app/b130e7ea-c0cf-488c-9c3e-d543d4501e26,https://s3-dms-prod.flipspaces.app/1ca98cb4-9372-4eba-bb6a-cf2db73a4296,https://s3-dms-prod.flipspaces.app/52a59863-1e96-46b9-9b41-12e0948d4770",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-832440,FLOORING TEXTILE FLOORING CARPET DESIGN PP Euronics TILE CARPET DESIGN 1 - Pulse P604K+P602G+P601LG Pulse Design 1 500mm (L) x 500mm (W) x 5mm (T),,"Description : Pulse.
 
 Construction : Level Loop.
 
 Face yarn : 100% Solution Dyed PP.
 
 Gauge : 1/10 inch.
 
 Stitches per inch : 12.
 
 Pile height : 3.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 610 g/m².
 
 Backing : BITUMEN.
 
 Size : 50cm x 50cm.
 
 Packing : 20 pieces/carton(53.8 sqft).
 
 Flammability : Passes (ASTM E648).
 
 Smoke Density : Passes (ASTM E662).",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 1,500,,,,,90
TILE CARPET DESIGN 1 - Ice Breaker,Interface,Concrete+Granite,Ice Breaker,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/9842a93b-5caf-4175-a927-da9e057543d2,500mm (L) x 500mm (W) x 6mm (T),57023110,faa8f6df-ee71-4540-902b-2eeee08ca67c,"https://s3-dms-prod.flipspaces.app/da61a79a-7f8a-4e7a-9076-1c747f78dcfe,https://s3-dms-prod.flipspaces.app/15c0c989-727f-4608-b47e-5e37233c305a",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-116948,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Interface TILE CARPET DESIGN 1 - Ice Breaker Concrete+Granite Ice Breaker Design 110 500mm (L) x 500mm (W) x 6mm (T),,"Construction : Tufted Textured Loop
 
 
 Face yarn : 100% Solution Dyed Nylon
 
 
 Gauge: 1/12”
 
 
 Stitches: 9.9 /in
 
 
 Pile height : 6mm
 
 
 Tufted Pile GSM: 576GSM
 
 
 Size : 50 cm x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 110,500,,,,,315
TILE CARPET DESIGN 3 - Mystic 5,Heritage,5000+5003,Mystic 5,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/d9c2708f-1db4-4952-9888-586fc0c6ba88,500mm (L) x 500mm (W) x 5mm (T),57023110,8318823e-3009-43d3-8677-1d92b173f7f9,"https://s3-dms-prod.flipspaces.app/1534809d-fade-4690-9a34-b894f3f0df36,https://s3-dms-prod.flipspaces.app/b5028364-57d1-481b-8066-cc8dcc6006e0",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-411009,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 3 - Mystic 5 5000+5003 Mystic 5 Design 94 500mm (L) x 500mm (W) x 5mm (T),,"Construction : Level Loop Pile.
 
 
 Face yarn : 100% Solution Dyed PP.
 
 
 Gauge : 1/10 Inch.
 
 
 Stitches: 45 per 10 cm.
 
 
 Pile height : 3 mm.
 
 
 Tufted Pile GSM: 500GSM.
 
 
 Backing : BITUMEN.
 
 
 Size : 50 cm x 50 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 94,500,,,,,85
TILE CARPET DESIGN 2 - Mystic 5,Heritage,5000+5002+5004,Mystic 5,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/b0d61bde-3ba4-4794-bc7a-6227a310333f,500mm (L) x 500mm (W) x 5mm (T),57023110,c557b9c3-64e1-4c8e-a0e7-78cdaf333f12,"https://s3-dms-prod.flipspaces.app/1534809d-fade-4690-9a34-b894f3f0df36,https://s3-dms-prod.flipspaces.app/6d90047a-89cd-46d2-bb9b-3a539c86476a,https://s3-dms-prod.flipspaces.app/5eb6c8aa-5674-47e5-abb5-210e6d55b845",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-427689,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 2 - Mystic 5 5000+5002+5004 Mystic 5 Design 93 500mm (L) x 500mm (W) x 5mm (T),,"Construction : Level Loop Pile.
 
 
 Face yarn : 100% Solution Dyed PP.
 
 
 Gauge : 1/10 Inch.
 
 
 Stitches: 45 per 10 cm.
 
 
 Pile height : 3 mm.
 
 
 Tufted Pile GSM: 500GSM.
 
 
 Backing : BITUMEN.
 
 
 Size : 50 cm x 50 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 93,500,,,,,85
TILE CARPET DESIGN 1 - Mystic 5,Heritage,5000+5001,Mystic 5,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/d4c4a1dd-0a69-42bf-92c6-64c693b37c78,500mm (L) x 500mm (W) x 5mm (T),57023110,638dd292-ebfd-4954-974f-8eeff5f5f901,"https://s3-dms-prod.flipspaces.app/1534809d-fade-4690-9a34-b894f3f0df36,https://s3-dms-prod.flipspaces.app/77e2fc90-91ff-4269-9d05-9e4c7dc220e1",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-335294,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 1 - Mystic 5 5000+5001 Mystic 5 Design 92 500mm (L) x 500mm (W) x 5mm (T),,"Construction : Level Loop Pile.
 
 
 Face yarn : 100% Solution Dyed PP.
 
 
 Gauge : 1/10 Inch.
 
 
 Stitches: 45 per 10 cm.
 
 
 Pile height : 3 mm.
 
 
 Tufted Pile GSM: 500GSM.
 
 
 Backing : BITUMEN.
 
 
 Size : 50 cm x 50 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 92,500,,,,,85
TILE CARPET DESIGN 6 - Miko Air,Heritage,8809+8878+8898,Mico Air,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/509399dd-31a6-4bf3-82ed-70483f73db6b,500mm (L) x 500mm (W) x 4.5mm (T),57023110,bec78803-320b-48ac-90fe-f2e1a1448804,"https://s3-dms-prod.flipspaces.app/5cd66ec4-a136-4df0-89ec-ddf2a018915e,https://s3-dms-prod.flipspaces.app/30a25452-4133-4b1c-83cb-c54dc4c78184,https://s3-dms-prod.flipspaces.app/fa084e52-1407-4455-b0e1-0f0d4f0b1ccb",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-665033,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 6 - Miko Air 8809+8878+8898 Mico Air Design 91 500mm (L) x 500mm (W) x 4.5mm (T),,"Construction: 1/10” Gauge Loop Pile.
 
 
 Yarn Composition: 100% Solution Dyed Olefin.
 
 
 Tufted Pile GSM: 510GSM.
 
 
 Total Weight: 2500 g/m2 (74 oz/yd2).
 
 
 Total Height: 4.5 mm.
 
 
 Stitch Rate: 48 per 10 cm (12.3”).
 
 
 Backing: BITUMEN.
 
 
 Tile Size: 50 cm x 50 cm.
 
 
 Packing: 30 pcs per box (7.5 m2).
 
 
 Price is ex-works, exclusive of Tax.
 
 
 Delivery time - 4 weeks.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 91,500,,,,,70
TILE CARPET DESIGN 5 - Miko Air,Heritage,8812+8829+8878+8898,Mico Air,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/f2d68263-ee8c-4935-a445-1b381b2054b5,500mm (L) x 500mm (W) x 4.5mm (T),57023110,1acd7143-3c58-4c57-8425-c11c7c00aeb0,"https://s3-dms-prod.flipspaces.app/e5e64a0f-716c-4904-a025-af6fd3ce7caf,https://s3-dms-prod.flipspaces.app/198679f1-8c28-40b8-a9b9-0ce347151d8d,https://s3-dms-prod.flipspaces.app/30a25452-4133-4b1c-83cb-c54dc4c78184,https://s3-dms-prod.flipspaces.app/fa084e52-1407-4455-b0e1-0f0d4f0b1ccb",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-942041,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 5 - Miko Air 8812+8829+8878+8898 Mico Air Design 89 500mm (L) x 500mm (W) x 4.5mm (T),,"Construction: 1/10” Gauge Loop Pile.
 
 
 Yarn Composition: 100% Solution Dyed Olefin.
 
 
 Tufted Pile GSM: 510GSM.
 
 
 Total Weight: 2500 g/m2 (74 oz/yd2).
 
 
 Total Height: 4.5 mm.
 
 
 Stitch Rate: 48 per 10 cm (12.3”).
 
 
 Backing: BITUMEN.
 
 
 Tile Size: 50 cm x 50 cm.
 
 
 Packing: 30 pcs per box (7.5 m2).
 
 
 Price is ex-works, exclusive of Tax.
 
 
 Delivery time - 4 weeks.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 89,500,,,,,70
TILE CARPET DESIGN 3 - Miko Air,Heritage,8804+8806,Mico Air,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a11a79c8-1c5a-48ac-b204-e1af2b0e772e,500mm (L) x 500mm (W) x 4.5mm (T),57023110,876edfcd-1e43-4aa5-8144-2c26078c27db,"https://s3-dms-prod.flipspaces.app/ac78c2f7-2ce0-40e6-bffd-1c41dba2d0c4,https://s3-dms-prod.flipspaces.app/16ff8ab2-bbca-45b7-8420-2562921e9fef",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-389537,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 3 - Miko Air 8804+8806 Mico Air Design 86 500mm (L) x 500mm (W) x 4.5mm (T),,"Construction: 1/10” Gauge Loop Pile.
 
 
 
 Yarn Composition: 100% Solution Dyed Olefin.
 
 
 
 Tufted Pile GSM: 510GSM.
 
 
 
 Total Weight: 2500 g/m2 (74 oz/yd2).
 
 
 
 Total Height: 4.5 mm.
 
 
 
 Stitch Rate: 48 per 10 cm (12.3”).
 
 
 
 Backing: BITUMEN.
 
 
 
 Tile Size: 50 cm x 50 cm.
 
 
 
 Packing: 30 pcs per box (7.5 m2).
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 Delivery time - 4 weeks.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 86,500,,,,,70
TILE CARPET DESIGN 2 - Miko Air,Heritage,8806+8812+8898,Mico Air,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/4be402b4-6837-4dbf-a890-bbf43a05f1a5,500mm (L) x 500mm (W) x 4.5mm (T),57023110,d169ca50-3571-49e6-a035-59813f47a8ea,"https://s3-dms-prod.flipspaces.app/16ff8ab2-bbca-45b7-8420-2562921e9fef,https://s3-dms-prod.flipspaces.app/e5e64a0f-716c-4904-a025-af6fd3ce7caf,https://s3-dms-prod.flipspaces.app/fa084e52-1407-4455-b0e1-0f0d4f0b1ccb",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-607890,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 2 - Miko Air 8806+8812+8898 Mico Air Design 85 500mm (L) x 500mm (W) x 4.5mm (T),,"Construction: 1/10” Gauge Loop Pile.
 
 
 Yarn Composition: 100% Solution Dyed Olefin.
 
 
 Tufted Pile GSM: 510GSM.
 
 
 Total Weight: 2500 g/m2 (74 oz/yd2).
 
 
 Total Height: 4.5 mm.
 
 
 Stitch Rate: 48 per 10 cm (12.3”).
 
 
 Backing: BITUMEN.
 
 
 Tile Size: 50 cm x 50 cm.
 
 
 Packing: 30 pcs per box (7.5 m2).
 
 
 Price is ex-works, exclusive of Tax.
 
 
 Delivery time - 4 weeks.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 85,500,,,,,70
TILE CARPET DESIGN 1 - Miko Air,Heritage,8812+8829,Mico Air,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/2903ebf2-1500-4231-adff-2070b5cb4880,500mm (L) x 500mm (W) x 4.5mm (T),57023110,3ac92f32-9b2a-4613-87de-95dd5149ac89,"https://s3-dms-prod.flipspaces.app/e5e64a0f-716c-4904-a025-af6fd3ce7caf,https://s3-dms-prod.flipspaces.app/198679f1-8c28-40b8-a9b9-0ce347151d8d",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-785164,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 1 - Miko Air 8812+8829 Mico Air Design 83 500mm (L) x 500mm (W) x 4.5mm (T),,"Construction: 1/10” Gauge Loop Pile.
 
 
 Yarn Composition: 100% Solution Dyed Olefin.
 
 
 Tufted Pile GSM: 510GSM.
 
 
 Total Weight: 2500 g/m2 (74 oz/yd2).
 
 
 Total Height: 4.5 mm.
 
 
 Stitch Rate: 48 per 10 cm (12.3”).
 
 
 Backing: BITUMEN.
 
 
 Tile Size: 50 cm x 50 cm.
 
 
 Packing: 30 pcs per box (7.5 m2).
 
 
 Price is ex-works, exclusive of Tax.
 
 
 Delivery time - 4 weeks.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 83,500,,,,,70
TILE CARPET DESIGN 1 - Mod,Heritage,442+422+412,Mod,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/e9a0da42-94fb-4e1d-b2a3-5f4f3a0cc0da,500mm (L) x 500mm (W) x 5mm (T),57023110,73021bff-5bbc-4e50-bcaf-d0c623d0a393,"https://s3-dms-prod.flipspaces.app/a1d4c5e8-f30d-4172-80d5-b03a795ab110,https://s3-dms-prod.flipspaces.app/07ca1f0a-6dee-4182-94ee-b89dcb7b4664,https://s3-dms-prod.flipspaces.app/2ad16490-2565-41db-832a-d551f27fe8b1",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-282382,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 1 - Mod 442+422+412 Mod Design 82 500mm (L) x 500mm (W) x 5mm (T),,"Construction : Multi-Level Loop.
 
 
 Face yarn : 100% PP.
 
 
 Gauge : 1/10 Inch.
 
 
 Stitches: 46 per inch.
 
 
 Pile height : 5mm.
 
 
 Tufted Pile GSM: 678GSM.
 
 
 Backing : PVC.
 
 
 Size : 50 cm x 50 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,PP,SQFT,Design 82,500,,,,,105
TILE CARPET DESIGN 7 - Manchester,Heritage,1680 + 1684,Manchester,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/f5cf87ba-f4c0-42bd-9232-39ea338cd7f0,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,e894d7a4-d062-4857-990b-81de57376a32,"https://s3-dms-prod.flipspaces.app/b39c78df-db28-45d8-a5ce-ce51346d3ad7,https://s3-dms-prod.flipspaces.app/8b93e351-d188-4697-beff-7928b838d611",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-186062,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 7 - Manchester 1680 + 1684 Manchester Design 77 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern.
 
 
 Face yarn : 100% PP.
 
 
 Pile height : 4.5mm.
 
 
 Tufted Pile GSM: 600GSM.
 
 
 Backing : PVC.
 
 
 Size : 100 cm x 25 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 77,250,,,,,102
TILE CARPET DESIGN 6 - Manchester,Heritage,1680 + 1686,Manchester,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/079496f6-971e-4408-90a2-89c478decf1c,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,cd71b774-f597-442d-850b-b16352e9316c,"https://s3-dms-prod.flipspaces.app/b39c78df-db28-45d8-a5ce-ce51346d3ad7,https://s3-dms-prod.flipspaces.app/9894d172-4fba-4af4-a87e-71858167fd84",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-668625,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 6 - Manchester 1680 + 1686 Manchester Design 76 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern.
 
 
 Face yarn : 100% PP.
 
 
 Pile height : 4.5mm.
 
 
 Tufted Pile GSM: 600GSM.
 
 
 Backing : PVC.
 
 
 Size : 100 cm x 25 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 76,250,,,,,102
TILE CARPET DESIGN 5 - Manchester,Heritage,1680 + 1678,Manchester,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/f1fc7ed4-c637-4471-9e0b-f45176571356,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,104f28b0-88a2-43a0-baf1-c8e3a5084b85,"https://s3-dms-prod.flipspaces.app/b39c78df-db28-45d8-a5ce-ce51346d3ad7,https://s3-dms-prod.flipspaces.app/06f09e26-f669-4506-be05-03ed9716fd8c",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-732757,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 5 - Manchester 1680 + 1678 Manchester Design 75 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern.
 
 
 Face yarn : 100% PP.
 
 
 Pile height : 4.5mm.
 
 
 Tufted Pile GSM: 600GSM.
 
 
 Backing : PVC.
 
 
 Size : 100 cm x 25 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 75,250,,,,,102
TILE CARPET DESIGN 4 - Manchester,Heritage,1670 + 1676,Manchester,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/4b5b6883-6140-40f0-bd94-deb540003c7a,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,5bcbbf8c-e83c-485b-a11a-97d92949c954,"https://s3-dms-prod.flipspaces.app/fc33f3bc-1f0f-42c9-b7d6-cda0eb76341f,https://s3-dms-prod.flipspaces.app/21aff020-be64-4a8f-8852-fa4e0a62146e",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-287373,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 4 - Manchester 1670 + 1676 Manchester Design 74 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern.
 
 
 Face yarn : 100% PP.
 
 
 Pile height : 4.5mm.
 
 
 Tufted Pile GSM: 600GSM.
 
 
 Backing : PVC.
 
 
 Size : 100 cm x 25 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 74,250,,,,,102
TILE CARPET DESIGN 3 - Manchester,Heritage,1677 + 1678,Manchester,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/c84a8fa6-e9e6-4e7a-8229-fbcc75d7f1db,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,38d1b4a7-80ea-444a-8480-4afbbdecb2b5,"https://s3-dms-prod.flipspaces.app/e3b9d8fa-885f-4ef4-85f9-3538ad9dfcc9,https://s3-dms-prod.flipspaces.app/06f09e26-f669-4506-be05-03ed9716fd8c",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-329087,FLOORING TEXTILE FLOORING CARPET DESIGN PP Heritage TILE CARPET DESIGN 3 - Manchester 1677 + 1678 Manchester Design 73 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern.
 
 
 Face yarn : 100% PP.
 
 
 Pile height : 4.5mm.
 
 
 Tufted Pile GSM: 600GSM.
 
 
 Backing : PVC.
 
 
 Size : 100 cm x 25 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,4.5,PP,SQFT,Design 73,250,,,,,102
