boq_name,brand,catalogue_code_dynamic,category,countries,default_image,dimensions,height,hsn_code,id,images,is_preferred,item_class,item_name,item_type,length1,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_code_dynamic,vendor_catalogue_series_dynamic,width,us_dimensions,us_specifications,color,item_style,space_tag,theme,vendor_brand_dynamic,config,edge_banding_colors_dynamic,model_3d,outer_finishes_dynamic,td_document,Selling Price
STATURE - STORAGE,ELESTRO,CG_BC_BE,FURNITURE,US,https://s3-dms-prod.flipspaces.app/8b1316a9-b80a-4ed7-bd97-d28a6b38c834,711mm (L) x 457mm (W) x 1981mm (H),1981,94036000,eecfcc3a-3f60-4b00-9f3a-7523b7b6df50,"https://s3-dms-prod.flipspaces.app/2c90fc15-1f02-4c86-932c-afc3c12fef2f,https://s3-dms-prod.flipspaces.app/e97b2922-8670-4cc7-951b-99cb926aea8c",TRUE,P1,STORAGE,product,711,mm,P-FUR-MOD-STO-735820,FURNITURE MODULAR FURNITURE STORAGE STATURE - STORAGE ELESTRO STATURE - STORAGE CG_BC_BE TTF BENJI BOOKCASE PP FOURHANDS 711mm (L) x 457mm (W) x 1981mm (H),"Frame Material : Wood
 
 Finish : Matt
 
 Legs : Metal Legs",active,MODULAR FURNITURE,mm,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,STATURE - STORAGE,NOS,BENJI BOOKCASE,PP FOURHANDS,457,711mm (L) x 457mm (W) x 1981mm (H),"Frame Material : Wood
 
 Finish : Matt
 
 Legs : Metal Legs",BROWN,,,,TTF,,,,,,
GRIDLOCK - TABLE WITH STORAGE,ELESTRO,CG_DS_BE,FURNITURE,US,https://s3-dms-prod.flipspaces.app/c4647d47-25f5-420d-9b96-de59f9d10aca,1626mm (L) x 711mm (W) x 762mm (H),762,94036000,3fb45a60-effb-4eca-8742-519789322bfd,,TRUE,P1,STORAGE,product,1626,mm,P-FUR-MOD-STO-775101,FURNITURE MODULAR FURNITURE STORAGE GRIDLOCK - TABLE WITH STORAGE ELESTRO GRIDLOCK - TABLE WITH STORAGE CG_DS_BE TTF BENJI EXECUTIVE DESK- BURNISHED OAK- GUNMETAL PP FOURHANDS 1626mm (L) x 711mm (W) x 762mm (H),"Frame Material : Wood
 
 Finish : Matt
 
 Legs : Wooden Legs",active,MODULAR FURNITURE,mm,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,GRIDLOCK - TABLE WITH STORAGE,NOS,BENJI EXECUTIVE DESK- BURNISHED OAK- GUNMETAL,PP FOURHANDS,711,1626mm (L) x 711mm (W) x 762mm (H),"Frame Material : Wood
 
 Finish : Matt
 
 Legs : Wooden Legs",BROWN,,,,TTF,,,,,,
STOCKHOLM - STORAGE,ELESTRO,CG_DR_VAN,FURNITURE,US,https://s3-dms-prod.flipspaces.app/3fbc1b9a-cf84-4450-8fb6-f05c11c2e95b,1473mm (L) x 483mm (W) x 838mm (H),838,94036000,b839f601-760f-48d9-8348-f7fede4a6120,"https://s3-dms-prod.flipspaces.app/550be0e5-5a07-4451-8760-873c7b5f671f,https://s3-dms-prod.flipspaces.app/fc670b45-6111-46fb-9554-8b952d425491,https://s3-dms-prod.flipspaces.app/48f4202b-0155-4fde-b88d-ba2f0ea90787,https://s3-dms-prod.flipspaces.app/726cbae7-0260-4a22-9f0f-bcf342710433",TRUE,P1,STORAGE,product,1473,mm,P-FUR-MOD-STO-369404,FURNITURE MODULAR FURNITURE STORAGE STOCKHOLM - STORAGE ELESTRO STOCKHOLM - STORAGE CG_DR_VAN TTF VAN 7 DRAWER PP FOURHANDS 1473mm (L) x 483mm (W) x 838mm (H),"Frame Material : Wood
 
 Finish : Matt Finish
 
 Legs : Metal Legs",active,MODULAR FURNITURE,mm,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,STOCKHOLM - STORAGE,NOS,VAN 7 DRAWER,PP FOURHANDS,483,1473mm (L) x 483mm (W) x 838mm (H),"Frame Material : Wood
 
 Finish : Matt Finish
 
 Legs : Metal Legs",WHITE,,,,TTF,,,,,,
NIGHTSTAND WITH STORAGE,ELESTRO,NS_MS_11,FURNITURE,US,https://s3-dms-prod.flipspaces.app/d4da44e8-9d95-4a69-a287-02f9b4b2c4e8,,,94036000,bc2ee244-4e10-4d74-8783-7cf2d42da42f,"https://s3-dms-prod.flipspaces.app/0704988a-138d-419a-aca9-586012a7511c,https://s3-dms-prod.flipspaces.app/db81aa4d-b800-4d45-b942-780286f928e9,https://s3-dms-prod.flipspaces.app/646844eb-39ac-43bf-b056-efa845f84612",TRUE,P1,STORAGE,product,,mm,P-FUR-MOD-STO-555826,FURNITURE MODULAR FURNITURE STORAGE NIGHTSTAND WITH STORAGE ELESTRO NIGHTSTAND WITH STORAGE NS_MS_11 TRUONG THANH FURNITURE MILES NIGHTSTAND TOV FURNITURE,"Material: Solid Wood Frame
 
 Finish: Natural
 
 Category: Bedroom",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,NIGHTSTAND WITH STORAGE,NOS,MILES NIGHTSTAND,TOV FURNITURE,,,"Material: Solid Wood Frame
 
 Finish: Natural
 
 Category: Bedroom",BROWN,,,,TRUONG THANH FURNITURE,,,,,,
DRESSER WITH STORAGE,ELESTRO,DD_JA_07,FURNITURE,US,https://s3-dms-prod.flipspaces.app/3d7a0c25-277a-4580-a49b-07ff7263d328,,,94036000,de1e862d-cdd5-4641-817b-3ead597b1a7c,"https://s3-dms-prod.flipspaces.app/03b5281e-7d87-4307-b750-49988b2fdeb6,https://s3-dms-prod.flipspaces.app/01c19ac0-13db-40b7-9832-67b7476fccfa,https://s3-dms-prod.flipspaces.app/1d3e3fdf-3a9e-4f0e-a648-534192476ac5",TRUE,P1,STORAGE,product,,mm,P-FUR-MOD-STO-972095,FURNITURE MODULAR FURNITURE STORAGE DRESSER WITH STORAGE ELESTRO DRESSER WITH STORAGE DD_JA_07 TRUONG THANH FURNITURE JULIETA DRESSER TOV FURNITURE,"Material: Solid Wood Frame
 
 Finish: Cream, Grey, Black
 
 Category: Living Room
 
 Type: 6 Drawer",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,DRESSER WITH STORAGE,NOS,JULIETA DRESSER,TOV FURNITURE,,,"Material: Solid Wood Frame
 
 Finish: Cream, Grey, Black
 
 Category: Living Room
 
 Type: 6 Drawer",WHITE,,,,TRUONG THANH FURNITURE,,,,,,
Biophilia - Combi Storage Unit - Typ 1 W.Hinged Door - 950H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/462f2374-e63f-4552-a5d7-97c1bd898093,1200mm (L) x 450mm (W) x 950mm (H),950,847170,fdf20481-b983-4fa8-88c4-c7294cb5a329,"https://s3-dms-prod.flipspaces.app/07b3c394-0243-4c3e-877b-806d443b21dd,https://s3-dms-prod.flipspaces.app/134ea67d-b820-45ff-8c00-1073bce6eeca,https://s3-dms-prod.flipspaces.app/ca1262b7-1dd2-4007-9fc2-23e6f29c237f,https://s3-dms-prod.flipspaces.app/7d858443-fafc-48dc-9615-ea46eb9c3b3b,https://s3-dms-prod.flipspaces.app/5468b1cb-5987-4c35-91cd-fd52479307c4,https://s3-dms-prod.flipspaces.app/0d6d394a-25a4-4325-9cd1-531c040b6bb7,https://s3-dms-prod.flipspaces.app/6e309b79-025e-4647-aa80-3ceba2571504",TRUE,P1,STORAGE,product,1200,mm,P-FUR-MOD-STO-734812,FURNITURE MODULAR FURNITURE STORAGE Recessed Handle - Combi Unit - Hinged Door Planter Box Unit ELESTRO Biophilia - Combi Storage Unit - Typ 1 W.Hinged Door - 950H 1200mm (L) x 450mm (W) x 950mm (H),"Floor mounted storage unit
  
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  
  
  Openable / Hinged wooden shutter with recessed handle design
  
  
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,"Recessed Handle - 
  
  
  
  
  
  
  Combi Unit -
  
  
  
  
  
  
  Hinged Door",NOS,,,450,"4'-0""(L) X 1'-6""(D) X 3'-1.5""(H)","Floor mounted storage unit
  
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  
  
  Openable / Hinged wooden shutter with recessed handle design
  
  
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,672c0b95-d46a-4719-975c-2d75182bed28,PLPB,https://s3-dms-prod.flipspaces.app/ba03c3f2-9fda-4115-b6b5-5e832ddcef1f,10619
"Biophilia - Storage Unit with 5
 
  
 
  
 
  
 
  
 
  
 
  W.Hinged Door - 1250H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/b74449ed-942d-4452-a52b-15d2e4f16980,1800mm (L) x 450mm (W) x 1250mm (H),1250,847170,f9a04043-2b3c-437d-ae36-7e991876ebb8,"https://s3-dms-prod.flipspaces.app/5f2e77fa-6df0-4fa4-a640-9d8d6227841b,https://s3-dms-prod.flipspaces.app/a8fd1f6f-2ca1-431c-96fa-76284dd5a779,https://s3-dms-prod.flipspaces.app/f55f4e47-d553-461c-9a9c-7064cc572937,https://s3-dms-prod.flipspaces.app/98475abe-aa15-4b93-99ee-913702bb6f40,https://s3-dms-prod.flipspaces.app/4a3070c7-864e-4ed8-8c69-ca86c9f0e058,https://s3-dms-prod.flipspaces.app/d6d7a798-1834-48db-878a-cb99a879212a,https://s3-dms-prod.flipspaces.app/7fcc51dc-26c7-493b-9f19-888aad4977bc",TRUE,P1,STORAGE,product,1800,mm,P-FUR-MOD-STO-516794,FURNITURE MODULAR FURNITURE STORAGE Surface Handle - Hinged Door Planter Box Unit ELESTRO Biophilia - Storage Unit with 5 W.Hinged Door - 1250H 1800mm (L) x 450mm (W) x 1250mm (H),"Floor mounted storage unit
 
  
 
  
 
  
 
  
 
  
 
  Structure made of PLPB , 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves made of PLPB, 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves is height adjustable
 
  
 
  
 
  
 
  
 
  
 
  Openable / Hinged wooden shutter with surface mount handle
 
  
 
  
 
  
 
  
 
  
 
  Standard full overlay & half overlay hinges
 
  
 
  
 
  
 
  
 
  
 
  Unit finished with floor levelers / bush, as per floor site requirement
 
  
 
  
 
  
 
  
 
  
 
  Unit can be anchored aganist composite wall with an L Bracket
 
  
 
  
 
  
 
  
 
  
 
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,"Surface Handle - 
 
  
 
  
 
  
 
  
 
  
 
  Hinged Door",NOS,,,450,"6'-0""(L) X 1'-6""(D) X 4'-1.5""(H)","Floor mounted storage unit
 
  
 
  
 
  
 
  
 
  
 
  Structure made of PLPB , 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves made of PLPB, 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves is height adjustable
 
  
 
  
 
  
 
  
 
  
 
  Openable / Hinged wooden shutter with surface mount handle
 
  
 
  
 
  
 
  
 
  
 
  Standard full overlay & half overlay hinges
 
  
 
  
 
  
 
  
 
  
 
  Unit finished with floor levelers / bush, as per floor site requirement
 
  
 
  
 
  
 
  
 
  
 
  Unit can be anchored aganist composite wall with an L Bracket
 
  
 
  
 
  
 
  
 
  
 
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,67298d0e-e409-4bc6-9090-1d0042e86598,PLPB,https://s3-dms-prod.flipspaces.app/e2f5de95-a818-45a3-95c7-b65969803037,20493
1 Door Pedestal with Exposed Skirting - 680H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/8e532648-2e90-4a52-a68f-3d7a2cb73964,450mm (L) x 450mm (W) x 680mm (H),680,847170,f8fa5180-4c39-418d-b928-3809f9f45441,"https://s3-dms-prod.flipspaces.app/7c6d856d-56b2-407f-916c-158ded2d6ff2,https://s3-dms-prod.flipspaces.app/9d5290bb-0051-45d6-8183-1e7285a271a7,https://s3-dms-prod.flipspaces.app/1ea8736f-cfb1-4ce7-a568-067ae180ff3c,https://s3-dms-prod.flipspaces.app/ba865bbf-e1da-4cf2-9cea-a8f2bb43bdd7",TRUE,P1,STORAGE,product,450,mm,P-FUR-MOD-STO-359700,FURNITURE MODULAR FURNITURE STORAGE Exposed Skirting Pedestal ELESTRO 1 Door Pedestal with Exposed Skirting - 680H 450mm (L) x 450mm (W) x 680mm (H),"All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Ebco arc type handle.
  
  
  
  
  
  
  
  
  
  Ebco lock.
  
  
  
  
  
  
  
  
  
  Ebco hinges for shutter 
  
  
  
  
  
  
  
  
  
  50mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Exposed Skirting,NOS,,,450,"1'-6""(L) X 1'-6""(D) X 2'-3.2""(H)","All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Ebco arc type handle.
  
  
  
  
  
  
  
  
  
  Ebco lock.
  
  
  
  
  
  
  
  
  
  Ebco hinges for shutter 
  
  
  
  
  
  
  
  
  
  50mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",,,,,,Pedestal,,81d86a0d-2f23-4c53-9187-b04bd3427f6f,PLPB,https://s3-dms-prod.flipspaces.app/01ccb8a8-c57a-44f8-bf7c-e105420790fc,4769
"Flexi - Storage unit with 2 Full
  
  
  
  
  W.Hinged door - 1800H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/98c732d4-10de-47d7-b438-a55160e7a820,900mm (L) x 450mm (W) x 1800mm (H),1800,847170,f8da2c52-87ac-4179-8bca-c426f37a8132,"https://s3-dms-prod.flipspaces.app/764c61c1-3e48-4f34-ba76-799392ff0a81,https://s3-dms-prod.flipspaces.app/ee380f5a-3c2c-4cb7-a8af-a193c13e0dc3,https://s3-dms-prod.flipspaces.app/0d712c30-ba09-4520-a493-43dff55614bc,https://s3-dms-prod.flipspaces.app/5af7aae6-033a-47d8-bc23-ef497288f8e8,https://s3-dms-prod.flipspaces.app/91e7a92b-f79e-462a-b1f3-27732faeece4,https://s3-dms-prod.flipspaces.app/519e03f6-0778-45af-808d-56971a4fdb01,https://s3-dms-prod.flipspaces.app/af328239-f385-4dc1-b9af-2d6500cdc5d7,https://s3-dms-prod.flipspaces.app/f2e04d6b-f5c8-4136-999c-e523ce45f844",TRUE,P1,STORAGE,product,900,mm,P-FUR-MOD-STO-967113,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Full - Wood Multifunctional Units ELESTRO Flexi - Storage unit with 2 Full W.Hinged door - 1800H 900mm (L) x 450mm (W) x 1800mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Full - Wood,NOS,,,450,"3'-0""(L) X 1'-6""(D) X 6'-0""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,7313fa3c-f6d5-4ef8-8761-bdcc00a42c51,PLPB,https://s3-dms-prod.flipspaces.app/75b24ac4-2ba5-4ced-90e8-af9352852b1f,14755
"Flexi - Storage unit with 2 Full
  
  
  
  
  GL.Hinged door - 1800H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/dd247b21-a865-4651-b277-ee6590c036d8,900mm (L) x 450mm (W) x 1800mm (H),1800,847170,f27a4f19-2f29-4e23-a23e-9c518a26c7bc,"https://s3-dms-prod.flipspaces.app/cb54c018-461b-46c7-b2a3-5cf412ca422c,https://s3-dms-prod.flipspaces.app/ea17a095-c94f-466d-9445-e5554b34c877,https://s3-dms-prod.flipspaces.app/45906e55-4b59-43ec-a634-17da9057ae90,https://s3-dms-prod.flipspaces.app/6abe685c-f768-4d11-90c0-bb7c1b28f1ea,https://s3-dms-prod.flipspaces.app/7dcef58d-ee9d-4767-9b18-c1110db06f73,https://s3-dms-prod.flipspaces.app/57396fe4-fb38-4de3-ab25-ba58411dfbae,https://s3-dms-prod.flipspaces.app/8066a1b5-c716-40bc-9cc4-d31580e1621b,https://s3-dms-prod.flipspaces.app/908c6008-732c-4862-9ad8-730893a9e395,https://s3-dms-prod.flipspaces.app/5e4dca96-b6ce-4fe9-9b3e-eb7584dc9a0f",TRUE,P1,STORAGE,product,900,mm,P-FUR-MOD-STO-709718,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Full - Glass Multifunctional Units ELESTRO Flexi - Storage unit with 2 Full GL.Hinged door - 1800H 900mm (L) x 450mm (W) x 1800mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Wooden shutter frame, finished with clear glass of 5 ~ 6mm thickness.
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Full - Glass,NOS,,,450,"3'-0""(L) X 1'-6""(D) X 6'-0""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Wooden shutter frame, finished with clear glass of 5 ~ 6mm thickness.
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,d33179bd-2c0a-4f08-bbeb-c24f9c8833a8,PLPB,https://s3-dms-prod.flipspaces.app/75ee9c33-ff74-45e9-bf4b-2d915d35d6e6,19316
"Biophilia - Combi Storage Unit - Typ 3
 
  
 
  
 
  
 
  
 
  
 
  W.Hinged Door - 1250H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/5b6514d4-0257-4832-b9bd-17a795417d94,1800mm (L) x 450mm (W) x 1250mm (H),1250,847170,f274d9de-b9c2-4cde-b07c-d0af9acc8aca,"https://s3-dms-prod.flipspaces.app/242e07df-d6b3-4798-b166-def759a6e7e6,https://s3-dms-prod.flipspaces.app/4af2a1d9-137b-4d89-9d86-057dd4a9abbd,https://s3-dms-prod.flipspaces.app/8d80cb0e-9ed0-40df-aef6-247fb70f7cec,https://s3-dms-prod.flipspaces.app/ed60a60d-0841-4cd2-ba59-68cd78dd2457,https://s3-dms-prod.flipspaces.app/d51fc967-45c1-465a-b86d-4a8f2c00b9b6,https://s3-dms-prod.flipspaces.app/de4a6fca-6481-4267-a670-e3c122fe8ee0,https://s3-dms-prod.flipspaces.app/da593295-385a-4837-8e88-21b50885e6a7",TRUE,P1,STORAGE,product,1800,mm,P-FUR-MOD-STO-410638,FURNITURE MODULAR FURNITURE STORAGE Surface Handle - Combi Unit - Hinged Door Planter Box Unit ELESTRO Biophilia - Combi Storage Unit - Typ 3 W.Hinged Door - 1250H 1800mm (L) x 450mm (W) x 1250mm (H),"Floor mounted storage unit
 
  
 
  
 
  
 
  
 
  
 
  Structure made of PLPB , 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves made of PLPB, 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves is height adjustable
 
  
 
  
 
  
 
  
 
  
 
  Openable / Hinged wooden shutter with surface mount handle
 
  
 
  
 
  
 
  
 
  
 
  Standard full overlay & half overlay hinges
 
  
 
  
 
  
 
  
 
  
 
  Unit finished with floor levelers / bush, as per floor site requirement
 
  
 
  
 
  
 
  
 
  
 
  Unit can be anchored aganist composite wall with an L Bracket
 
  
 
  
 
  
 
  
 
  
 
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,"Surface Handle - 
 
  
 
  
 
  
 
  
 
  
 
  Combi Unit -
 
  
 
  
 
  
 
  
 
  
 
  Hinged Door",NOS,,,450,"6'-0""(L) X 1'-6""(D) X 4'-1.5""(H)","Floor mounted storage unit
 
  
 
  
 
  
 
  
 
  
 
  Structure made of PLPB , 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves made of PLPB, 18mm thickness
 
  
 
  
 
  
 
  
 
  
 
  Internal wooden shelves is height adjustable
 
  
 
  
 
  
 
  
 
  
 
  Openable / Hinged wooden shutter with surface mount handle
 
  
 
  
 
  
 
  
 
  
 
  Standard full overlay & half overlay hinges
 
  
 
  
 
  
 
  
 
  
 
  Unit finished with floor levelers / bush, as per floor site requirement
 
  
 
  
 
  
 
  
 
  
 
  Unit can be anchored aganist composite wall with an L Bracket
 
  
 
  
 
  
 
  
 
  
 
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,318563c1-4d9a-4471-9c65-234dcef3ca2b,PLPB,https://s3-dms-prod.flipspaces.app/5c0a86d8-088e-46d2-8d6f-455c30481a70,20959
"Flexi - Storage unit with 2 Full
  
  
  
  
  GL.Hinged door - 1050H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/43bb5424-69f1-4905-83d4-be5f0d0f1861,900mm (L) x 450mm (W) x 1050mm (H),1050,847170,f14ab62e-14bf-461a-bdac-da041e245b40,"https://s3-dms-prod.flipspaces.app/90a398da-4e51-4ed8-b7e6-c7cbdc54b10c,https://s3-dms-prod.flipspaces.app/f2efa5ab-f004-40e5-9a09-a49181acca67,https://s3-dms-prod.flipspaces.app/d5f5b0c5-b212-4e36-a8c6-f98e3551499c,https://s3-dms-prod.flipspaces.app/96b73b7e-54dc-4e49-8cf5-c724a57fa05e,https://s3-dms-prod.flipspaces.app/52fef9ba-1db8-480c-8af5-18173e95ad7d,https://s3-dms-prod.flipspaces.app/3fe0c104-b7e7-470c-8e7d-1e01a67cc0c5,https://s3-dms-prod.flipspaces.app/1a93576c-09a5-4a3f-a200-06481e5ca854,https://s3-dms-prod.flipspaces.app/20e9a0f9-09f0-45db-8bb6-9f775167e024",TRUE,P1,STORAGE,product,900,mm,P-FUR-MOD-STO-340536,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Full - Glass Multifunctional Units ELESTRO Flexi - Storage unit with 2 Full GL.Hinged door - 1050H 900mm (L) x 450mm (W) x 1050mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Wooden shutter frame, finished with clear glass of 5 ~ 6mm thickness.
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Full - Glass,NOS,,,450,"3'-0""(L) X 1'-6""(D) X 3'-6""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Wooden shutter frame, finished with clear glass of 5 ~ 6mm thickness.
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,10d856e6-ecf5-47c2-859f-7a5f2a51d41f,PLPB,https://s3-dms-prod.flipspaces.app/e1dcc112-26fb-4608-afcc-a5b82a4c411b,11267
