boq_name,brand,catalogue_code_dynamic,category,countries,default_image,dimensions,height,hsn_code,id,is_preferred,item_class,item_name,item_type,length1,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_code_dynamic,vendor_catalogue_series_dynamic,width,images,color,config,item_style,model_3d,space_tag,theme,us_specifications,wheel_base_dynamic,us_dimensions,vendor_brand_dynamic,arm_rest_dynamic,catalogue_series_dynamic,product_preferred_dynamic,Selling Price
CAFETERIA CHAIR,ELESTRO,H-039,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/58e243bf-9f5d-4a17-b614-ec70657523c9,450mm (L) x 450mm (W) x 860mm (H),860,94018000,f97ef0a8-1fb2-4612-a809-31973cf55cd8,TRUE,P1,CAFETERIA CHAIR,product,450,mm,P-FUR-CHA-CAF-215490,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO H-039 450mm (L) x 450mm (W) x 860mm (H),"This rustic-chic, bistro stack chair will transform your dining room or restaurant space.Curved integrated arms allow you to rest easy. Chair is lightweight and easily stacks for storing. This gives you optimized support sits at the perfect standard height.
  MATERIAL :Metal with Powder Coating as per colour finish available.
 PROPERTIES:Ergonomic backrest,lightweight,Stackable Bistro Style Chair,Integrated Arms 
 COLOUR:Red,Orange,Yellow,Green,Blue,Violet,Pink,Black.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,450,"https://s3-dms-prod.flipspaces.app/c73ca138-f8a3-436f-952e-6d7455a9f768,https://s3-dms-prod.flipspaces.app/a5205365-2d00-4a55-9d52-c2e4bb6f94ed,https://s3-dms-prod.flipspaces.app/8b1ebba2-2013-48b3-b3ae-780dd053f85e,https://s3-dms-prod.flipspaces.app/c8ff94ea-daea-4260-abe7-28faa6ad2273,https://s3-dms-prod.flipspaces.app/59d86e2f-9f20-438a-8f1b-dee39f3affc1","Red,Blue,Green,Yellow,Orange,Grey,Black,White",,,8445148a-c61d-4ac4-b36a-94ab88a49c02,Cafeteria,,,,,,,,,2330
CAFETERIA CHAIR,ELESTRO,CS-1224,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/570ac4cc-ca40-4d0e-b809-6aa07940c02b,460mm (L) x 410mm (W) x 810mm (H),810,94018000,243caba3-b52d-4516-8387-ca405408b3a8,TRUE,P1,CAFETERIA CHAIR,product,460,mm,P-FUR-CHA-CAF-600521,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1224 460mm (L) x 410mm (W) x 810mm (H),"This chair is made of high-grade PU leather with natural beech wood material, hard and not easy to rot.design ensures stable structure. 
 MATERIAL:PU leather finish cushion and natural beech wood legs. 
 PROPERTIES: Durable,,Aesthetic appeal, Comfort.,easy to take care of and clean 
 Colour : Red,Green,Yellow,Grey,White,Black.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,410,"https://s3-dms-prod.flipspaces.app/2f71a43a-7071-4693-bebc-0fb70466cb51,https://s3-dms-prod.flipspaces.app/510ed56a-e2e0-4ae3-8ca1-e08274236264,https://s3-dms-prod.flipspaces.app/cd1d822b-f1dc-4840-9ccd-889ba16950b1,https://s3-dms-prod.flipspaces.app/119aa838-778c-43d4-bafd-9e21f5397a37,https://s3-dms-prod.flipspaces.app/24acd6ed-5267-4b8a-beca-4ff7f068ce44","Red,Green,Yellow,Orange,Grey,Black,White",,,6d35029d-339a-43e8-8636-7e90575af0c2,Cafeteria,,,,,,,,,2330
CAFETERIA CHAIR,ELESTRO,CS-1058,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/375f951f-bd7a-417b-821f-00d5278ba611,430mm (L) x 480mm (W) x 810mm (H),810,94018000,b8a01b29-1b5d-4f33-82a1-fb929bbba84d,TRUE,P1,CAFETERIA CHAIR,product,430,mm,P-FUR-CHA-CAF-611129,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1058 430mm (L) x 480mm (W) x 810mm (H),"A wooden with stainless steel chair combines the warmth and natural appeal of wood with modern,sleek look of stainless steel. This types of chair suitable for dining area and cafes 
 MATERIAL : wooden seat ,stainless steel frame with legs. 
 PROPERTIES: Durable,Aesthetic appeal and comfort due to natural warmth. 
 Colour : Brown",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,480,"https://s3-dms-prod.flipspaces.app/da581438-1136-4882-9432-5cc4f3296816,https://s3-dms-prod.flipspaces.app/666e4517-04ef-48d8-804a-5d5bb1cd5bf6,https://s3-dms-prod.flipspaces.app/47531dd0-1e3e-42f0-9882-22f63aed5322,https://s3-dms-prod.flipspaces.app/cea64718-b410-4b2a-8cef-48049d6dd60d,https://s3-dms-prod.flipspaces.app/e012bb14-5c58-4dbf-8716-39b78a828249",Brown,,,2be4674a-2efc-4a4c-a157-70f144998af9,Cafeteria,,,,,,,,,2330
CAFETERIA CHAIR,ELESTRO,N-1038,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/5ea3fb48-7791-4091-a050-0b8e594fa4ad,460mm (L) x 500mm (W) x 775mm (H),775,94018000,751b1747-8f8b-4b8f-9bd9-eecc2c533a0a,TRUE,P1,CAFETERIA CHAIR,product,460,mm,P-FUR-CHA-CAF-689460,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO N-1038 460mm (L) x 500mm (W) x 775mm (H),"This chair bring the mid-century modern look and upholstered in a choice of comfortable and easy-to-clean leatherette seats. The solid ashwood structure gives this dining furniture better support and durability, as well as a unique stance from any angle. 
 MATERIAL: Solid ashwood frame and leatherette seat 
 PROPERTIES: stable & strong wood frame, mid-century-modern look",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,500,"https://s3-dms-prod.flipspaces.app/20469dfb-f0b4-43b1-80de-42064d5617e1,https://s3-dms-prod.flipspaces.app/d2e661a0-6d92-4aed-a422-ce246897858c,https://s3-dms-prod.flipspaces.app/c0ce436c-27b2-466f-bf05-5afacf0c81a1,https://s3-dms-prod.flipspaces.app/ba52a906-e9b5-41e9-ac24-3556c9b6519f,https://s3-dms-prod.flipspaces.app/3375ca1c-c18c-4fd8-97ce-09e5bccace1c",Black,,,74992221-0b90-4dde-8cd3-cb57c63199c3,Cafeteria,,,,,,,,,1860
CAFETERIA CHAIR,ELESTRO,H-021,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/03f05a2f-2c4f-4081-b144-83f69c347c40,450mm (L) x 450mm (W) x 810mm (H),810,94018000,863bff52-df8c-4c4e-8774-19b780dcc3d6,TRUE,P1,CAFETERIA CHAIR,product,450,mm,P-FUR-CHA-CAF-926665,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO H-021 450mm (L) x 450mm (W) x 810mm (H),"This chair is a sleek and functional seating option that combine modern aesthetic with comfort.this type of chair is popular in dining area waiting room and cafes.offering a balance between durability and style. 
  MATERIAL : Chrome Steel with Cushioned Rexine Seat. 
 PROPERTIES: Durable,Aesthetic appeal,and Comfort 
 Colour: black",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,450,"https://s3-dms-prod.flipspaces.app/d491cc4f-1c01-4d32-8dce-9199a0bc43be,https://s3-dms-prod.flipspaces.app/31473dc4-2c2a-4066-a9ee-abffc450ffa1,https://s3-dms-prod.flipspaces.app/119d7a67-7f64-4677-8f90-520fd68a445e,https://s3-dms-prod.flipspaces.app/fb23c91b-fd57-4ce2-a38f-34ed1354e2f6,https://s3-dms-prod.flipspaces.app/61bab08a-7de0-4e87-b173-0c67b31c87eb",Black,,,fecdb098-885e-4516-80f1-c50ebb3728a7,Cafeteria,,,,,,,,,1770
CAFETERIA CHAIR,ELESTRO,CS-1126,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/d593668d-e364-45e4-9fb0-b68ba2aee31b,450mm (L) x 450mm (W) x 810mm (H),810,94018000,5ca38897-22c8-4a29-8624-a2b5a6d03b7e,TRUE,P1,CAFETERIA CHAIR,product,450,mm,P-FUR-CHA-CAF-246328,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1126 450mm (L) x 450mm (W) x 810mm (H),"A wooden with stainless steel chair combines the warmth and natural appeal of wood with modern,sleek look of stainless steel. This types of chair suitable for dining area and cafes 
 MATERIAL : wooden seat ,stainless steel frame with legs. 
 PROPERTIES: Durable,Aesthetic appeal and comfort due to natural warmth. 
 Colour : Brown",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,450,"https://s3-dms-prod.flipspaces.app/de48b7b3-3b02-4db9-a549-09105a4989f8,https://s3-dms-prod.flipspaces.app/fd65d4e2-b272-4e93-bfa8-a02cd868f7c0,https://s3-dms-prod.flipspaces.app/c7b45355-cd21-4eac-ac78-7aa0c0910ed3,https://s3-dms-prod.flipspaces.app/91aa0403-6fec-41a2-8c55-103278a89996,https://s3-dms-prod.flipspaces.app/ec915935-cbd5-41b1-b19e-8833a7c21d06",Brown,,,1222dcc3-c1a6-483d-adf4-036e6b682275,Cafeteria,,,,,,,,,1770
CAFETERIA CHAIR,ELESTRO,CS-1076,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/401d60d9-cb7f-433a-a76c-41e8f2da431e,450mm (L) x 450mm (W) x 810mm (H),810,94018000,f0030e55-9901-4ccc-b121-39210f8683e7,TRUE,P1,CAFETERIA CHAIR,product,450,mm,P-FUR-CHA-CAF-927284,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1076 450mm (L) x 450mm (W) x 810mm (H),"The SS Polish Chair is a versatile piece of furniture that can be used in a variety of settings A wooden with stainless steel chair combines the warmth and natural appeal of wood with modern,sleek look of stainless steel. This types of chair suitable for dining area and cafes 
 MATERIAL : wooden seat ,stainless steel frame with legs. 
 PROPERTIES: Durable,Aesthetic appeal and comfort due to natural warmth. 
 Colour : Brown",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,450,"https://s3-dms-prod.flipspaces.app/5adef06a-755f-43e5-afc3-5d4e54f705f1,https://s3-dms-prod.flipspaces.app/a5b7a7c6-588e-4320-bd30-e2e7b4c80ff8,https://s3-dms-prod.flipspaces.app/8bcd733d-3280-4ff1-9cd1-3c4e26de880d,https://s3-dms-prod.flipspaces.app/b1914503-07e5-4560-b615-626113873ce3,https://s3-dms-prod.flipspaces.app/125ccf88-bdc6-42de-adfc-0d30af0affb3",Brown,,,486601e1-f378-42f1-9436-5ec9f1949505,Cafeteria,,,,,,,,,1770
CAFETERIA CHAIR,ELESTRO,N-1079,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/68031168-f047-4e41-acbd-1f14b8bbb004,390mm (L) x 420mm (W) x 800mm (H),800,94018000,63470778-4592-4e3b-bb2c-e37558427038,TRUE,P1,CAFETERIA CHAIR,product,390,mm,P-FUR-CHA-CAF-616145,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO N-1079 390mm (L) x 420mm (W) x 800mm (H),"Modern A wonderful lightweight and stackable chair outdoor and indoor chair with design of the product being simple and refreshing visual effect. The design of the chair has holes in the backrest. The seat feels soft and smooth,floors being firmer,with full elasticity. This cafe chair is made entirely from polypropylene this types of chair is commonly used in cafeteria and outdoor seating due to their practicality and modern look. 
 MATERIAL: polypropylene 
 PROPERTIES: Durable,Lightweight and Eco-friendly. 
 Colour:Red,Blue,Green,yellow,Grey,White,Black.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,420,"https://s3-dms-prod.flipspaces.app/7706ef5a-b7ad-41d9-b038-2c6c574fb62e,https://s3-dms-prod.flipspaces.app/a392d2f7-4cf8-4948-92f3-4540d8f65489,https://s3-dms-prod.flipspaces.app/c91705f0-3093-4356-8df0-1bd1e6589dd8,https://s3-dms-prod.flipspaces.app/04614f41-7cff-44d6-86d6-bdc27e1447f7,https://s3-dms-prod.flipspaces.app/1d8dcf06-b2f4-4ce3-9209-20eeeefb2d19","Red,Green,Yellow,Grey,Black,White",,,3cf8d621-35fc-461a-a2c8-f112aec25966,Cafeteria,,,,,,,,,1680
CAFETERIA CHAIR,ELESTRO,N-1028,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/10162e88-6c5d-44e2-bca6-8465b3b770f1,400mm (L) x 400mm (W) x 800mm (H),800,94018000,16195d1a-1430-4187-a2c8-ccb2765eafa8,TRUE,P1,CAFETERIA CHAIR,product,400,mm,P-FUR-CHA-CAF-657127,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO N-1028 400mm (L) x 400mm (W) x 800mm (H),"The use of light and durable materials guarantees comfort of use and durability of the chair. Legs made of natural beech wood bring a warm feel to the interior.Its Unique And Modern Design And Scandinavian Style Make This Chair An Eye-Catching Element.
 MATERIAL: polypropylene seat with wooden legs
 PROPERTIES: Durable,Lightweight,Aesthetic appeal, Comfort and Eco-friendly. 
 COLOUR:Red,Yellow,Green,Black",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,400,"https://s3-dms-prod.flipspaces.app/3ceccad1-a3db-4210-9c3b-9c2f6714d090,https://s3-dms-prod.flipspaces.app/d10dbeff-cec4-4396-9c5a-3ad90dd163ba,https://s3-dms-prod.flipspaces.app/2e2bacd3-4adc-42a3-aba2-eba65b9d37db,https://s3-dms-prod.flipspaces.app/7fa376f6-aa68-4a49-8422-0677d598488e,https://s3-dms-prod.flipspaces.app/2d86507c-ddcc-4bbe-9943-fac2f412879f","Red,Blue,Green,Yellow,Orange,Grey,Black,White,Pink",,,8cf460c8-a5b9-4dc6-8cd7-af7ef510f2c5,Cafeteria,,,,,,,,,1490
CAFETERIA CHAIR,ELESTRO,CS-1222,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/4e4db3c9-44bb-4ec1-b7b9-7cba7f6a12b8,410mm (L) x 410mm (W) x 760mm (H),760,94018000,19c56517-ddde-42ea-b75c-53d99b018f26,TRUE,P1,CAFETERIA CHAIR,product,410,mm,P-FUR-CHA-CAF-819381,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1222 410mm (L) x 410mm (W) x 760mm (H),"This cafe chair is made entirely from polypropylene this types of chair is commonly used in cafeteria and outdoor seating due to their practicality and modern look. These arm chairs feature a basic modern minimalist design that looks especially great in Nordic, Scandi, modern, and contemporary homes, but their simple clean design lets it fit in with any home décor theme. 
 MATERIAL: polypropylene 
 PROPERTIES: Durable,Lightweight, Safe for food content and Eco-friendly. 
 Colour:Red,Blue,Green,Yellow,Orange,Grey,White,Black,Beige.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,410,"https://s3-dms-prod.flipspaces.app/07afd5b0-6fe4-486f-a999-bd26e365cf37,https://s3-dms-prod.flipspaces.app/dbb55e73-0aa1-45af-8ca0-9f9239912113,https://s3-dms-prod.flipspaces.app/e5a89fa1-381d-462a-915c-6e6f1cd65627,https://s3-dms-prod.flipspaces.app/bea016cc-3a23-4bca-a2fa-d326fa7715a8,https://s3-dms-prod.flipspaces.app/36813aa2-419b-4f2b-b95d-3713069e9539","Red,Blue,Green,Yellow,Orange,Grey,Black,White,Beige",,,ff88150c-a2cb-4919-a8c0-f3b8553d82f6,Cafeteria,,,,,,,,,1440
CAFETERIA CHAIR,ELESTRO,CS-1073,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/7597f728-85ca-4641-8004-3b6315c2241b,600mm (L) x 400mm (W) x 965mm (H),965,94018000,765110c8-470b-4fe6-ab06-f2762d15a098,TRUE,P1,CAFETERIA CHAIR,product,600,mm,P-FUR-CHA-CAF-505849,FURNITURE CHAIRS CAFETERIA CHAIR ELESTRO CS-1073 600mm (L) x 400mm (W) x 965mm (H),"A sleek and modern design, this chair complements any decor.Durable Construction: Crafted with Sturdy SS (202) steel legs provide added strength and stability, withstanding heavy use.Armless design for comfort and convenience.Compact size and stackable design, these chairs are perfect for small dining areas. 
 MATERIAL: polypropylen ,stainless steel legs. 
 PROPERTIES: Durable,Lightweight,and Eco-friendly. 
 Colour : Red,Blue,Green,Yellow,Orange,Grey,White,Black.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,400,"https://s3-dms-prod.flipspaces.app/30390f7d-a876-417d-94b0-df9063b1ede6,https://s3-dms-prod.flipspaces.app/f8f9f613-b3db-4a33-ac4b-dd0a6a53778f,https://s3-dms-prod.flipspaces.app/9c7c576a-e290-41ab-997a-e020a14579c2,https://s3-dms-prod.flipspaces.app/669ae2c3-2e4a-4ab1-8db9-d037f19d1dee,https://s3-dms-prod.flipspaces.app/3ece3c98-ff3f-4be6-a683-dd44c2ba7551","Red,Blue,Green,Yellow,Orange,Grey,Black,White",,,5d21f71d-e7aa-4706-ab4f-8107b8409a83,Cafeteria,,,,,,,,,1440
OFFICE CHAIR,ELESTRO,SL35MB Grey,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/7a7a9356-add2-4c31-a385-e5ec1b39b4e4,,,94018000,0c102d27-68bf-4e4e-8a3e-ee8fa914998c,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-222946,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL35MB Grey Metal,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Black Powder Coated Metal Base 26"" With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/d55f29a0-e03a-4d24-a7af-2cc2e4b8e538,https://s3-dms-prod.flipspaces.app/6d0f11c1-ee12-48e3-b4a3-0e34571e0a70,https://s3-dms-prod.flipspaces.app/3901585f-827b-4c42-b67c-e86941388b92,https://s3-dms-prod.flipspaces.app/7ffc8e86-a1eb-4755-b407-36d2d116b560,https://s3-dms-prod.flipspaces.app/516a2a48-c6f9-456c-b447-c58be2981721",Grey,Medium Back,,af1cb2db-15e0-4b63-8eb5-543ab4a142b5,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Black Powder Coated Metal Base 26"" With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",Metal,,,,,,6060
OFFICE CHAIR,ELESTRO,SL34HB Grey,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/693e9134-885a-4a6b-b0c4-f237f2f892a4,,,94018000,0511dd38-183e-4843-8322-35bcdfc3ba0f,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-989864,FURNITURE CHAIRS OFFICE CHAIR High Back ELESTRO SL34HB Grey Nylon,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/00e9b660-88cb-4553-9c41-29e6444d1390,https://s3-dms-prod.flipspaces.app/d0d34497-ac39-4345-80c0-cd755373ae19,https://s3-dms-prod.flipspaces.app/7c4de9cb-67c5-43d4-bd25-c1f44655d5aa,https://s3-dms-prod.flipspaces.app/7b89c5f6-a3db-41e9-8e60-b6d637bbd602,https://s3-dms-prod.flipspaces.app/c552b3df-769b-42eb-acc6-c502bf5dfe1c",Grey,High Back,,5a14d71c-ed63-4c11-8ca3-28f8c530b99c,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",Nylon,,,,,,7510
OFFICE CHAIR,ELESTRO,SL33MB Grey,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/a4459515-8228-48f1-afd3-178ed6f7aaa5,,,94018000,f78eab6c-bc00-4eab-aaba-74ebcb6f16f9,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-861571,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL33MB Grey Nylon,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/b0696313-e97e-4fc6-9e14-ee4fba046ae3,https://s3-dms-prod.flipspaces.app/ca02d45f-6bce-4efe-9a3a-a6d3a23b67e7,https://s3-dms-prod.flipspaces.app/d1d9bd0a-6d19-4fa1-a5f9-af49a527ddb8,https://s3-dms-prod.flipspaces.app/be96b039-39ed-4504-a838-d6f966867211,https://s3-dms-prod.flipspaces.app/a3781a3a-6421-4566-a472-b8354a2f3dc6",Grey,Medium Back,,9852158a-347d-4897-925e-4160f6fb424b,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair With Fix T Silver Type Pp Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",Nylon,,,,,,6540
OFFICE CHAIR,ELESTRO,SL32MB Grey,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/957a69bc-0a50-4bcf-8460-435d27ddc61b,,,94018000,fe7a482c-5d73-44a2-8f64-02f097d0b10c,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-684326,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL32MB Grey Metal,"Mesh Back Chair With Fix Type PP Handle, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 
 
 Metal Base With Glass Filled Nylon Castors
 
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/8e6e6b53-0238-49ab-926e-365dace79b63,https://s3-dms-prod.flipspaces.app/4331bd49-bf9a-4ebc-86a6-5ea0348352f3,https://s3-dms-prod.flipspaces.app/e7baabd0-b17f-4b88-991c-50cb856fe707,https://s3-dms-prod.flipspaces.app/8a4dc82b-2c2f-41e6-8c11-d20eb3b8045a,https://s3-dms-prod.flipspaces.app/9634bf5d-452b-4ad9-8c51-c507591ce2f1",Grey,Medium Back,,3ed6dbaa-f8a1-47dd-9d99-289f9b9b6431,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair With Fix Type PP Handle, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 
 
 Metal Base With Glass Filled Nylon Castors
 
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 
 Delivery time - 3 weeks",Metal,,,,,,4910
OFFICE CHAIR,ELESTRO,SL31MB Grey,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/65c8b17b-50dd-45fd-bbc8-240cb6939077,,,94018000,f723f185-b1de-4bab-ba32-1e5edecf20fc,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-248487,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL31MB Grey Metal,"Mesh Back Chair with fix handle. Class 3 gaslift. 12mm Seat ply.
 
 
 
 
 High density PU Foam seat. Push back type mechanism.
 
 
 
 
 Black Powder Coated Metal Base 26"" With Glass Filled Nylon Castors.
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/2d24d76d-fba7-4d90-8b97-180cee0bc9aa,https://s3-dms-prod.flipspaces.app/5d9e842a-839d-45cb-bd92-a410bf6ab6e1,https://s3-dms-prod.flipspaces.app/f595c349-dc17-418c-ab66-ed7f0a69278f,https://s3-dms-prod.flipspaces.app/1954b884-3d06-412f-85b8-98df06b9e054,https://s3-dms-prod.flipspaces.app/dc90faf5-cd1b-40f3-b130-69930151e07f",Grey,Medium Back,,50e24491-d623-480f-a847-cef0cb58e8fc,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair with fix handle. Class 3 gaslift. 12mm Seat ply.
 
 
 
 
 High density PU Foam seat. Push back type mechanism.
 
 
 
 
 Black Powder Coated Metal Base 26"" With Glass Filled Nylon Castors.
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 Delivery time - 3 weeks.",Metal,,,,,,4860
